symbol,code,market,name,industry_code,industry_name,trade_group,parent_group,major_bucket,subindustry,role,leader_eligible,strategy_sector,strategy_group,strategy_size_group,liquidity_size_bucket,liquidity_rank,liquidity_percentile,amount_120d_median,amount_120d_mean,traded_days_120d,latest_price_date,latest_close,latest_volume,strategy_group_source,strategy_group_confidence,strategy_group_review_needed,classification_source,source_confidence,subindustry_source,true_market_cap_rank,true_market_cap_bucket,true_market_cap_percentile,market_cap_ntd,market_cap_ntd_billion,shares_outstanding,source_date_price,market_cap_source
8222.TW,8222,TWSE,寶一,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1049,0.5360779105799026,15539189.097194672,29772323.80232954,120.0,2026-06-18,35.25,270500.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1445.0,cap_1001_plus,0.2684903748733536,2358928400.0,2.3589284,68573500.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1532.TW,1532,TWSE,勤美,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1074,0.5250110668437362,14411273.37945938,15860702.179751856,120.0,2026-06-18,24.0,1211150.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,710.0,cap_501_1000,0.6408308004052685,9698768019.45,9.698768019449998,422604271.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4564.TW,4564,TWSE,元翎,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1078,0.5232403718459495,14315139.435897827,20560329.28191097,120.0,2026-06-18,15.800000190734863,525297.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1209.0,cap_1001_plus,0.3880445795339412,3526742790.4500003,3.52674279045,232788303.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8083.TWO,8083,TPEX,瑞穎,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1124,0.5028773793714032,12139291.25,13241338.570833333,120.0,2026-06-18,172.0,78000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,942.0,cap_501_1000,0.5233029381965553,6042909196.0,6.042909196,35133193.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4590.TW,4590,TWSE,富田-創,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1136,0.4975652943780434,11677920.097240448,17844938.60442206,120.0,2026-06-18,78.0,167020.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1137.0,cap_1001_plus,0.4245187436676798,4085460800.0,4.0854608,54838400.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4543.TWO,4543,TPEX,萬在,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1137,0.4971226206285967,11668429.852478027,22032794.795399427,120.0,2026-06-18,37.95000076293945,309212.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1464.0,cap_1001_plus,0.2588652482269503,2259392940.0,2.25939294,59772300.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3379.TWO,3379,TPEX,彬台,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1140,0.4957945993802567,11547105.3,18479531.15164548,120.0,2026-06-18,35.54999923706055,188100.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1675.0,cap_1001_plus,0.1519756838905774,1384719627.2,1.3847196272,38041748.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1589.TW,1589,TWSE,永冠-KY,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1150,0.4913678618857902,11052131.622114182,14663204.296495205,120.0,2026-06-18,5.539999961853027,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,,,,,,,,
4562.TW,4562,TWSE,穎漢,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1155,0.4891544931385568,11011447.75554657,31736266.2759655,120.0,2026-06-18,35.25,392020.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1273.0,cap_1001_plus,0.3556231003039514,3177919799.9999995,3.1779198,87546000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1591.TWO,1591,TPEX,駿吉-KY,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1166,0.4842850818946437,10663116.8928051,25308473.3055302,120.0,2026-06-18,31.149999618530277,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1752.0,cap_1001_plus,0.1129685916919959,1185196664.05,1.18519666405,38048047.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1586.TWO,1586,TPEX,和勤,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1232,0.4550686144311642,8676109.830314636,15033179.926747572,120.0,2026-06-18,21.299999237060547,703877.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1455.0,cap_1001_plus,0.2634245187436677,2302606013.85,2.30260601385,106849467.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4506.TWO,4506,TPEX,崇友,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1242,0.4506418769366976,8312049.0,8570696.45,120.0,2026-06-18,118.5,105594.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,420.0,cap_251_500,0.7877406281661601,20798910000.0,20.79891,177012000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6609.TWO,6609,TPEX,瀧澤科,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1252,0.4462151394422311,8112611.168609619,21979230.479934875,120.0,2026-06-18,41.34999847412109,381228.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1283.0,cap_1001_plus,0.3505572441742655,3115618578.0,3.115618578,72456246.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4563.TWO,4563,TPEX,百德,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1262,0.4417884019477645,7853376.504631042,19347952.11314089,120.0,2026-06-18,42.79999923706055,84000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1422.0,cap_1001_plus,0.2801418439716312,2434285000.0,2.434285,54950000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4523.TWO,4523,TPEX,永彰,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1277,0.4351482957060646,7643760.436729431,13661565.775295217,120.0,2026-06-18,30.5,257811.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1563.0,cap_1001_plus,0.2087132725430598,1860788850.0,1.86078885,64949000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
7709.TWO,7709,TPEX,榮田,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1311,0.4200973882248783,7023205.106884003,32429295.31144124,120.0,2026-06-18,104.5,834400.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1076.0,cap_1001_plus,0.4554204660587639,4535917840.0,4.53591784,39102740.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4503.TWO,4503,TPEX,金雨,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1313,0.4192120407259849,7009007.262283325,8611718.328398997,120.0,2026-06-18,38.400001525878906,80000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1316.0,cap_1001_plus,0.3338399189463019,2897593062.0,2.897593062,78313326.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
2070.TWO,2070,TPEX,精湛,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1328,0.4125719344842851,6776085.0,42215003.54784104,120.0,2026-06-18,68.19999694824219,386250.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1380.0,cap_1001_plus,0.3014184397163121,2619781560.0,2.61978156,41782800.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1537.TW,1537,TWSE,廣隆,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1341,0.4068171757414786,6606622.0,7310753.020833333,120.0,2026-06-18,127.5,59000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,677.0,cap_501_1000,0.6575481256332321,10380943441.0,10.380943441,82062794.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1515.TW,1515,TWSE,力山,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1356,0.4001770694997787,6311470.412965776,7871098.721807909,120.0,2026-06-18,25.899999618530277,3308500.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1116.0,cap_1001_plus,0.4351570415400202,4237406225.000001,4.237406225000001,181473500.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1527.TW,1527,TWSE,鑽全,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1382,0.3886675520141656,5826013.66866684,11126064.762378406,120.0,2026-06-18,33.29999923706055,209000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1069.0,cap_1001_plus,0.458966565349544,4607473780.0,4.60747378,138570640.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4572.TW,4572,TWSE,駐龍,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1384,0.3877822045152722,5809674.0,7408324.470833333,120.0,2026-06-18,144.5,34140.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,963.0,cap_501_1000,0.5126646403242148,5700000000.0,5.7,40000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1540.TW,1540,TWSE,喬福,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1403,0.3793714032757858,5527796.978024484,12740724.374209436,120.0,2026-06-18,21.899999618530277,253000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1567.0,cap_1001_plus,0.2066869300911854,1841956338.6,1.8419563386,85473612.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4560.TW,4560,TWSE,強信-KY,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1414,0.3745019920318725,5367609.967384338,7597212.163637956,120.0,2026-06-18,33.099998474121094,315100.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1478.0,cap_1001_plus,0.25177304964539,2209755438.0,2.209755438,68097240.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4561.TWO,4561,TPEX,健椿,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1417,0.3731739707835325,5267746.338459015,24030139.950859103,120.0,2026-06-18,42.5,219021.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1416.0,cap_1001_plus,0.2831813576494427,2449129755.15,2.44912975515,58521619.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4555.TW,4555,TWSE,氣立,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1431,0.3669765382912793,5147861.746994019,7894394.048453713,120.0,2026-06-18,47.84999847412109,319014.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1256.0,cap_1001_plus,0.3642350557244174,3250926481.8500004,3.2509264818500005,69987653.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4513.TWO,4513,TPEX,福裕,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1444,0.3612217795484728,4947112.9,8567121.435382193,120.0,2026-06-18,17.450000762939453,876101.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1479.0,cap_1001_plus,0.2512664640324215,2203535504.4,2.2035355044,134361921.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1580.TWO,1580,TPEX,新麥,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1446,0.3603364320495794,4940403.5,6758225.5375,120.0,2026-06-18,124.0,82000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,934.0,cap_501_1000,0.5273556231003039,6118066008.0,6.118066008,49339242.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1558.TW,1558,TWSE,伸興,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1515,0.3297919433377601,4113477.333583832,7089563.518102518,120.0,2026-06-18,91.5,57062.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,952.0,cap_501_1000,0.5182370820668694,5846928168.599999,5.8469281686,64535631.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4580.TWO,4580,TPEX,捷流閥業,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1547,0.315626383355467,3760500.0,4349051.022690087,120.0,2026-06-18,82.5,61000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1171.0,cap_1001_plus,0.4072948328267477,3772330585.4,3.7723305854,46803109.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
9951.TWO,9951,TPEX,皇田,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1554,0.3125276671093404,3727594.25,4670786.344391327,120.0,2026-06-18,53.400001525878906,63001.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1156.0,cap_1001_plus,0.4148936170212766,3877570000.0,3.87757,73300000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1570.TWO,1570,TPEX,力肯,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1555,0.3120849933598937,3706351.350416184,8573985.204476817,120.0,2026-06-18,41.900001525878906,303000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1501.0,cap_1001_plus,0.2401215805471124,2134709776.55,2.1347097765500003,51500839.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6982.TWO,6982,TPEX,大井泵浦,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1600,0.2921646746347941,3285407.480545044,4093026.611890418,120.0,2026-06-18,58.5,44000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1444.0,cap_1001_plus,0.2689969604863221,2359375495.5,2.3593754955,40749145.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1535.TW,1535,TWSE,中宇,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1660,0.2656042496679947,2692799.961090088,3999501.016320864,120.0,2026-06-18,50.400001525878906,100150.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,936.0,cap_501_1000,0.5263424518743668,6112882068.8,6.1128820688,123742552.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1517.TW,1517,TWSE,利奇,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1686,0.2540947321823815,2484188.7335376744,4052079.751962232,120.0,2026-06-18,10.5,314098.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1471.0,cap_1001_plus,0.2553191489361702,2233000071.05,2.23300007105,220000007.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
7642.TWO,7642,TPEX,昶瑞機電,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1716,0.2408145196989818,2344643.4900283813,4432530.016569112,120.0,2026-06-18,71.80000305175781,22150.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1484.0,cap_1001_plus,0.2487335359675785,2185875000.0,2.185875,30150000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4552.TW,4552,TWSE,力達-KY,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1745,0.2279769809650287,2064960.8620815284,2471909.2284466582,120.0,2026-06-18,21.549999237060547,130100.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1430.0,cap_1001_plus,0.2760891590678824,2418600000.0,2.4186,116000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2066.TWO,2066,TPEX,世德,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1769,0.2173528109783089,1942570.335565567,2749255.279873823,120.0,2026-06-18,64.69999694824219,176078.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1361.0,cap_1001_plus,0.3110435663627153,2689196383.5,2.6891963835,44449527.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1526.TW,1526,TWSE,日馳,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1775,0.214696768481629,1877125.7684898376,4374506.748274104,120.0,2026-06-18,14.550000190734863,107001.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1858.0,cap_1001_plus,0.0592705167173251,870000000.0,0.87,60000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1506.TW,1506,TWSE,正道,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1802,0.2027445772465692,1686607.0788030624,2415736.057928697,120.0,2026-06-18,10.300000190734863,250030.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1297.0,cap_1001_plus,0.3434650455927052,3003885010.0,3.00388501,300388501.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6606.TW,6606,TWSE,建德工業,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1832,0.1894643647631695,1521525.127111435,2013742.7884842395,120.0,2026-06-18,25.0,129000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1324.0,cap_1001_plus,0.3297872340425531,2867898358.0,2.867898358,110303783.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8107.TWO,8107,TPEX,大億金茂,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1908,0.1558211598052236,1128088.6678423882,2001279.8040698369,120.0,2026-06-18,12.100000381469728,76020.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1838.0,cap_1001_plus,0.069402228976697,930000000.0,0.93,75000000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4527.TWO,4527,TPEX,方方土霖,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1912,0.1540504648074369,1121231.168334961,1252659.74886947,120.0,2026-06-18,40.84999847412109,25010.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1282.0,cap_1001_plus,0.351063829787234,3122247170.0,3.12224717,76152370.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1539.TW,1539,TWSE,巨庭,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1928,0.1469676848162904,1062618.263021469,2644830.4960065605,120.0,2026-06-18,15.699999809265137,89067.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1813.0,cap_1001_plus,0.0820668693009119,1023040500.0,1.0230405,65370000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1531.TW,1531,TWSE,高林股,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1939,0.1420982735723771,1013966.1441202164,1482988.3677884182,120.0,2026-06-18,12.899999618530272,81000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1449.0,cap_1001_plus,0.2664640324214792,2340088828.0,2.340088828,182108080.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4558.TWO,4558,TPEX,寶緯,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1946,0.1389995573262505,988019.0,1659093.393904686,120.0,2026-06-18,18.649999618530277,50000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1841.0,cap_1001_plus,0.0678824721377913,925000000.0,0.925,50000000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1583.TW,1583,TWSE,程泰,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1965,0.130588756086764,883499.9847412109,1144085.4891313235,120.0,2026-06-18,50.29999923706055,29000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,990.0,cap_501_1000,0.4989868287740628,5393438339.599999,5.393438339599999,109400372.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1541.TW,1541,TWSE,錩泰,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1972,0.1274900398406374,861500.0133514404,1904858.071455272,120.0,2026-06-18,22.0,19000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1623.0,cap_1001_plus,0.1783181357649442,1631160000.0,1.63116,78800000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6843.TWO,6843,TPEX,進典,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1974,0.1266046923417441,856368.625,1162197.369671758,120.0,2026-06-18,40.5,89000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1694.0,cap_1001_plus,0.1423505572441742,1340486000.0,1.340486,33304000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3426.TWO,3426,TPEX,台興,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,1998,0.1159805223550243,769025.0072479248,1810583.970591405,120.0,2026-06-18,47.79999923706055,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,,,,,,,,
2067.TWO,2067,TPEX,嘉鋼,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2004,0.1133244798583443,756838.4088134766,1088770.8861434883,120.0,2026-06-18,6.599999904632568,69000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1970.0,cap_1001_plus,0.0025329280648429,283467751.56,0.28346775156,45138177.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1599.TWO,1599,TPEX,宏佳騰,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2043,0.0960602036299247,654457.2501516342,1104630.9572014809,120.0,2026-06-18,23.399999618530277,113275.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1600.0,cap_1001_plus,0.1899696048632219,1697918763.0,1.697918763,73028764.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1530.TW,1530,TWSE,亞崴,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2050,0.0929614873837981,627371.4133834839,868682.2823148569,120.0,2026-06-18,30.549999237060547,127000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1301.0,cap_1001_plus,0.3414387031408308,2989175803.6,2.9891758036,94594171.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4502.TWO,4502,TPEX,健信,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2087,0.0765825586542717,529249.9904632568,778977.4103790999,120.0,2026-06-18,15.800000190734863,34000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1844.0,cap_1001_plus,0.0663627152988854,908021038.8,0.9080210388,57469686.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4538.TWO,4538,TPEX,大詠城,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2115,0.0641876936697654,444208.8200408935,537871.4320920181,120.0,2026-06-18,18.850000381469727,114041.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1786.0,cap_1001_plus,0.0957446808510638,1094240713.6,1.0942407136,59469604.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4550.TWO,4550,TPEX,長佳,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2117,0.063302346170872,441383.0137729645,749128.6519922925,120.0,2026-06-18,24.799999237060547,80123.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1832.0,cap_1001_plus,0.0724417426545086,957321209.9,0.9573212099,37838783.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4528.TWO,4528,TPEX,江興鍛,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2128,0.0584329349269587,407294.5709810258,763514.7254283301,120.0,2026-06-18,15.850000381469728,38265.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1692.0,cap_1001_plus,0.1433637284701114,1342442835.25,1.34244283525,84165695.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4535.TWO,4535,TPEX,至興,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2139,0.0535635236830456,341414.2977113724,403487.04936557455,120.0,2026-06-18,27.5,18600.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1517.0,cap_1001_plus,0.2320162107396149,2050433154.0,2.050433154,75661740.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4568.TWO,4568,TPEX,科際精密,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2146,0.0504648074369189,309554.0,467794.4054891141,120.0,2026-06-18,40.5,37002.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1714.0,cap_1001_plus,0.1322188449848024,1278724037.5,1.2787240375,31730125.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3226.TWO,3226,TPEX,龍鋒,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2155,0.046480743691899,286099.9984741211,955456.1771061706,120.0,2026-06-18,48.95000076293945,9000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1281.0,cap_1001_plus,0.3515704154002026,3124882790.5,3.1248827905,64430573.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4584.TWO,4584,TPEX,君帆,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2188,0.0318725099601593,194364.5514965057,373370.1861739095,120.0,2026-06-18,40.20000076293945,4002.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1729.0,cap_1001_plus,0.1246200607902735,1243599480.0,1.24359948,30002400.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1538.TW,1538,TWSE,正峰,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2190,0.030987162461266,187842.5284833908,290516.8296688397,120.0,2026-06-18,11.800000190734863,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,,,,,,,,
2235.TWO,2235,TPEX,謚源,5,電機機械,machinery,industrial,traditional,machinery,member,False,industrial,machinery,machinery__small,small,2224,0.0159362549800796,101550.00114440918,175103.0374219767,120.0,2026-06-18,30.0,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1790.0,cap_1001_plus,0.0937183383991894,1076340000.0,1.07634,35878000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
